hotel_name,hotel_url,search_city,rating,latitude,longitude,description
Comfort Aparthotel Nimes Centre,https://www.booking.com/hotel/fr/adagio-access-nimes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from_sustainable_property_sr=1&from=searchresults,Nimes,7.9,43.83249328044521,4.367856681346893,"Zenitude Nîmes Centre is an eco-friendly residence located in Nîmes. Parc Expo Nîmes is 1.6 km from the property. Free WiFi is featured.

The spacious studios and apartments come with a flat-screen TV with satellite channels. There is a kitchen, dining area and private bathroom in each unit.

The Arena of Nîmes is just 10 minutes' walk away. The nearest airport is Mediterranee Airport, 43 km from Zenitude Nîme Centre. There is a private parking on site, subject to availability.

Choose from a wide selection of dishes and relax over a tasty meal."
Hotel Majestic,https://www.booking.com/hotel/fr/majestic-nimes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,8.5,43.8343632920283,4.365336745977402,"Renovated in 2019, Hotel Majestic is located in Nîmes, just 320 metres from the Arenas of Nîmes and the town centre. The property is 600 metres from La Romanité Museum, 1 km from Maison Carrée and 30 km from Pont du Gard. Free WiFi is offered throughout.

Every room at this hotel is air conditioned and is fitted with a flat-screen TV with cable channels. The private bathroom has free toiletries and a hairdryer.

Guests can enjoy hot or cold drinks on the hotel's patio all year round. Breakfast is served daily. The staff will be happy to offer advice on visiting the area.

The hotel is just 300 metres from the Nîme TGV train station. Montpellier-Méditerranée Airport is 52 km from the property."
B&B HOTEL Nîmes Centre Arènes,https://www.booking.com/hotel/fr/b-amp-b-nimes-centre-ville.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from_sustainable_property_sr=1&from=searchresults,Nimes,8.4,43.8281614,4.354790200000025,"Hôtel B&B Nimes Centre Arènes is located in Nîmes. Free WiFi access is available. It is 950 metres from the Arena of Nîmes.

Each room here will provide you with a flat-screen TV and air conditioning. Private bathroom has a shower. You can enjoy city view from the room. Extras include bed linen and ironing facilities.

Other facilities offered at the property include a vending machine.

The property is just a 2-minute walk from the Dhuoda Tram Stop which will take you to the Arena and the historical city centre.

The hotel is 50 km from Montpellier Méditerranée Airport. Limited private parking is available."
Odalys City Nîmes Arènes,https://www.booking.com/hotel/fr/odalys-city-nimes-arenes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,8.6,43.834061872209,4.358990652779,"Odalys City Nîmes Arènes is located in Nîmes, 14 km from Parc Expo Nîmes, 33 km from Arles Amphitheatre, and 45 km from Avignon Central Station. Free WiFi is provided throughout the property and private parking is available on site. The aparthotel features family rooms and facilities for disabled guests.

The aparthotel will provide guests with air-conditioned units offering a wardrobe, a coffee machine, a microwave, a fridge, a safety deposit box, a flat-screen TV, a balcony and a private bathroom with a walk-in shower. There is also a dining area and a fully equipped kitchenette equipped with a stovetop and kitchenware. At the aparthotel, every unit includes bed linen and towels.

A selection of options including fresh pastries, fruits and juice is served for the buffet breakfast.

Guests at the aparthotel can work out in the fitness room or relax in the spa and wellness centre, equipped with a hot tub and a hammam.

Papal Palace is 46 km from Odalys City Nîmes Arènes, while Zenith Sud Montpellier is 47 km away. Nimes-Ales-Camargue-Cevennes Airport is 8 km from the property."
Appart'City Collection Nîmes Arènes,https://www.booking.com/hotel/fr/appart-39-city-nimes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from_sustainable_property_sr=1&from=searchresults,Nimes,8.8,43.8338735348897,4.361433959524561,"Appart'City Collection Nîmes Arènes is set in the historic centre of Nîmes, a 1-minute walk from the Arena and 300 metres from the train station. Underground public parking is available nearby. Free WiFi is provided.

The studios and apartments feature a flat-screen TV and seating area. The fully equipped kitchenette has a microwave and stovetop. The private bathroom has a bath or shower.

Breakfast is composed of various breads. Croissants are also provided. Fresh fruit and fruit salad, as well as cheeses are offered. Guests can also enjoy organic yogurt and a large variety of organic tea including scrambled eggs, veal eggs/ scrambled eggs, veal sausage.

The nearest airport is Nîmes-Alès-Camargue-Cévennes Airport, in Garons/Saint-Gilles, 12 km from Appart'City Collection Nîmes Arènes."
Studio des Saintes,https://www.booking.com/hotel/fr/studio-des-saintes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkMjNmYzViODItMDk3MC00NmIxLThhNTMtYjcyZDNhMmYzZDEz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=6fad85f1ec7402ce&srepoch=1738695780&from=searchresults,Saintes Maries de la mer,9.3,43.45582204989434,4.429660299223537,"Located in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur region, Studio des Saintes features a balcony and city views. This property offers access to a terrace and free private parking. The property is non-smoking and is set less than 1 km from Amphora Beach.

The apartment is fitted with a flat-screen TV. The kitchenette comes with a dishwasher, a microwave and a fridge, as well as coffee machine and kettle. The accommodation offers an air conditioning, a heating and a private bathroom.

Arenas Beach is less than 1 km from the apartment, while Est Beach is a 13-minute walk away. The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 41 km from Studio des Saintes."
"Cabane le Flamant avec jardin, piscine et parking",https://www.booking.com/hotel/fr/cabane-le-flamant-en-camargue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkMjNmYzViODItMDk3MC00NmIxLThhNTMtYjcyZDNhMmYzZDEz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=6fad85f1ec7402ce&srepoch=1738695780&from=searchresults,Saintes Maries de la mer,9.5,43.468120966674,4.41383823013,"Boasting a garden, private pool and pool views, Cabane le Flamant avec jardin, piscine et parking is situated in Saintes-Maries-de-la-Mer. This property offers access to a terrace, free private parking and free WiFi. The property is non-smoking and is set 2.9 km from Arenas Beach.

The recently renovated apartment is located on the ground floor and features 1 bedroom, a flat-screen TV and a fully equipped kitchen that provides guests with a dishwasher, an oven, a washing machine, a microwave and a toaster. The air-conditioned apartment also features a seating area and 1 bathroom with a shower. The property has an outdoor dining area.

Guests at the apartment can make the most of yoga classes offered in-house. The area is popular for walking tours and bike tours, and free use of bicycles is available at Cabane le Flamant avec jardin, piscine et parking.

Arles Amphitheatre is 38 km from the accommodation. Nimes-Ales-Camargue-Cevennes Airport is 40 km from the property."
Appartement avec vue sur l église des Saintes,https://www.booking.com/hotel/fr/appartement-avec-vue-sur-l-eglise-des-saintes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkMjNmYzViODItMDk3MC00NmIxLThhNTMtYjcyZDNhMmYzZDEz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=6fad85f1ec7402ce&srepoch=1738695780&from=searchresults,Saintes Maries de la mer,9.5,43.4519357,4.4273127,"Appartement avec vue sur l église des Saintes, a property with a private beach area, is set in Saintes-Maries-de-la-Mer, 400 metres from Arenas Beach, 800 metres from Crin Blanc Beach, as well as 39 km from Arles Amphitheatre. Free WiFi is available throughout the property and Amphora Beach is 300 metres away.

The air-conditioned apartment is composed of 2 separate bedrooms, a fully equipped kitchen with a dishwasher and a microwave, and 1 bathroom. Towels and bed linen are featured in the apartment. The accommodation is non-smoking.

The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 41 km from the apartment."
Appartement calme à deux pas de la mer,https://www.booking.com/hotel/fr/appartement-calme-a-deux-pas-de-la-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkMjNmYzViODItMDk3MC00NmIxLThhNTMtYjcyZDNhMmYzZDEz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6fad85f1ec7402ce&srepoch=1738695780&from=searchresults,Saintes Maries de la mer,8.3,43.455638511333,4.434994942077,"Located in Saintes-Maries-de-la-Mer, near Est Beach, Amphora Beach and Arenas Beach, Appartement calme à deux pas de la mer has an open-air bath. It is situated 39 km from Arles Amphitheatre and features a minimarket. Parking on-site is available and the apartment also provides bike hire for guests who want to explore the surrounding area.

The apartment with a terrace and inner courtyard views features 1 bedroom, a living room, a flat-screen TV, an equipped kitchenette with an oven and a microwave, and 1 bathroom with a shower. Guests can enjoy a meal on an outdoor dining area while overlooking the quiet street views. For added privacy, the accommodation features a private entrance.

Guests at the apartment will be able to enjoy activities in and around Saintes-Maries-de-la-Mer, like cycling and walking tours.

Nimes-Ales-Camargue-Cevennes Airport is 41 km away."
"Appartement cosy Le Bohème, à 300m des plages",https://www.booking.com/hotel/fr/appartement-cosy-le-boheme-a-300m-des-plages.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkMjNmYzViODItMDk3MC00NmIxLThhNTMtYjcyZDNhMmYzZDEz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=6fad85f1ec7402ce&srepoch=1738695780&from=searchresults,Saintes Maries de la mer,9.5,43.4526024,4.4275538,"Set in Saintes-Maries-de-la-Mer, 400 metres from Amphora Beach and 500 metres from Arenas Beach, Appartement cosy Le Bohème, à 300m des plages offers barbecue facilities and air conditioning. This beachfront property offers access to a terrace and free WiFi. The property is non-smoking and is situated 800 metres from Crin Blanc Beach.

The apartment comes with 1 bedroom, a flat-screen TV with cable channels and a fully equipped kitchen that provides guests with a dishwasher, an oven, a washing machine, a microwave and a toaster. Guests can take in the views of the lake from the balcony, which also has outdoor furniture. For added privacy, the accommodation features a private entrance.

Guests at the apartment will be able to enjoy activities in and around Saintes-Maries-de-la-Mer, like cycling and hiking.

Arles Amphitheatre is 39 km from Appartement cosy Le Bohème, à 300m des plages. Nimes-Ales-Camargue-Cevennes Airport is 41 km away."
Superbe Duplex aux Saintes terrasse plein sud 3***,https://www.booking.com/hotel/fr/superbe-duplex-aux-saintes-terrasse-plein-sud-3.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkMjNmYzViODItMDk3MC00NmIxLThhNTMtYjcyZDNhMmYzZDEz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=6fad85f1ec7402ce&srepoch=1738695780&from=searchresults,Saintes Maries de la mer,8.7,43.456039733313,4.428967679762,"Featuring garden views, Superbe Duplex aux Saintes terrasse plein sud 3*** provides accommodation with a terrace and a balcony, around less than 1 km from Amphora Beach. The property features city and inner courtyard views, and is less than 1 km from Arenas Beach. Outdoor seating is also available at the apartment.

This air-conditioned apartment is equipped with 1 bedroom, a flat-screen TV, a dining area, a fully equipped kitchen with a dishwasher, and a living room. A private entrance leads guests into the apartment, where they can enjoy some wine or champagne and chocolates or cookies. This apartment is non-smoking and soundproof.

Guests at Superbe Duplex aux Saintes terrasse plein sud 3*** will be able to enjoy activities in and around Saintes-Maries-de-la-Mer, like fishing.

Crin Blanc Beach is 1.2 km from the accommodation, while Arles Amphitheatre is 39 km away. Nimes-Ales-Camargue-Cevennes Airport is 41 km from the property."
Appartement Le Méditerranéen à 300m de la plage et au centre des Saintes Maries de la Mer,https://www.booking.com/hotel/fr/appartement-andie-camargue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkMjNmYzViODItMDk3MC00NmIxLThhNTMtYjcyZDNhMmYzZDEz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6fad85f1ec7402ce&srepoch=1738695780&from=searchresults,Saintes Maries de la mer,9.7,43.452618,4.427496,"Set in Saintes-Maries-de-la-Mer, 500 metres from Arenas Beach and 800 metres from Crin Blanc Beach, Appartement Le Méditerranéen à 300m de la plage et au centre des Saintes Maries de la Mer offers a terrace and air conditioning. Free WiFi is available throughout the property and Amphora Beach is 400 metres away.

The spacious apartment with a balcony and city views features 2 bedrooms, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and an oven, and 1 bathroom with a walk-in shower. Guests can take in the ambience of the surroundings from an outdoor dining area. This apartment is non-smoking and soundproof.

A bicycle rental service is available at the apartment, while cycling and hiking can be enjoyed nearby.

Arles Amphitheatre is 39 km from Appartement Le Méditerranéen à 300m de la plage et au centre des Saintes Maries de la Mer. Nimes-Ales-Camargue-Cevennes Airport is 41 km away."
Les Rizières,https://www.booking.com/hotel/fr/les-rizieres.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkMjNmYzViODItMDk3MC00NmIxLThhNTMtYjcyZDNhMmYzZDEz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=6fad85f1ec7402ce&srepoch=1738695780&from=searchresults,Saintes Maries de la mer,8.6,43.47103999099344,4.410586953163147,"Set by a pond, Les Rizières is a hotel situated 2.8 km from Saintes-Maries-de-la-Mer and 2.4 km from Pont De Gau Ornithological Park with its pink flamingos. All the rooms are situated at ground-level around a patio planted with trees.

Air-conditioning, satellite TV and a minibar feature in the rooms. Free WiFi internet access is available throughout the hotel.

Less than 10 km from Les Rizières is the Camargue National Park and the sea is just 2.8 km away.

Please note that a maximum of  1 pet is allowed per room.  Please note that the property can only allow pets with a maximum weight of 15 kilos. An extra charge may apply."
